X_pos,Y_pos,Z_pos,X_pos_ref,Y_pos_ref,Z_pos_ref,X_vel,Y_vel,Z_vel,X_vel_ref,Y_vel_ref,Z_vel_ref,X_pos_err,X_pos_err_upper,X_pos_err_lower,Y_pos_err,Y_pos_err_upper,Y_pos_err_lower,Z_pos_err,Z_pos_err_upper,Z_pos_err_lower,X_vel_err,X_vel_err_upper,X_vel_err_lower,Y_vel_err,Y_vel_err_upper,Y_vel_err_lower,Z_vel_err,Z_vel_err_upper,Z_vel_err_lower
[-27.92506357],[-85.61308601],[19.7212677],-35.39497806473984,-79.38685570916286,17.826409189643208,[1.65371916],[-6.41980498],[2.1207714],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.6404917],22.04962261849455,-22.04962261849455,[12.73819724],22.04962261849455,-22.04962261849455,[-4.01178498],22.04962261849455,-22.04962261849455,[-0.57316307],4.097754324675149,-4.097754324675149,[2.89818798],,,[-1.45566838],,
[-27.88406648],[-85.74011994],[19.76293106],-35.418311235606474,-79.46530759913139,17.83543543315409,[2.04985474],[-6.35169632],[2.08316799],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.65180972],22.1061092256568,-22.1061092256568,[12.79447992],22.1061092256568,-22.1061092256568,[-4.04110894],22.1061092256568,-22.1061092256568,[-0.56590079],4.103241463208555,-4.103241463208555,[2.81413398],,,[-1.4661982],,
[-27.83919092],[-85.86806818],[19.80104515],-35.44164440647311,-79.54375948909993,17.84446167666497,[2.24377816],[-6.3974121],[1.90570424],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.67597649],22.162755330682952,-22.162755330682952,[12.85059798],22.162755330682952,-22.162755330682952,[-4.07079243],22.162755330682952,-22.162755330682952,[-1.20833856],4.108721273753415,-4.108721273753415,[2.80590312],,,[-1.48417454],,
[-27.79321204],[-85.99364855],[19.83691501],-35.464977577339745,-79.62221137906846,17.85348792017585,[2.29894372],[-6.27901869],[1.79349322],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.69147977],22.219560523807996,-22.219560523807996,[12.9072292],22.219560523807996,-22.219560523807996,[-4.103386],22.219560523807996,-22.219560523807996,[-0.77516402],4.114193785590791,-4.114193785590791,[2.83156102],,,[-1.62967835],,
[-27.73770354],[-86.11619024],[19.86676348],-35.48831074820638,-79.700663269037,17.862514163686733,[2.7754252],[-6.1270847],[1.49242345],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.70230308],22.276524396032297,-22.276524396032297,[12.95748527],22.276524396032297,-22.276524396032297,[-4.14364443],22.276524396032297,-22.276524396032297,[-0.5411653],4.119659027807263,-4.119659027807263,[2.51280375],,,[-2.01292136],,
[-27.67983016],[-86.2366452],[19.9000716],-35.511643919073016,-79.77911515900553,17.871540407197614,[2.89366871],[-6.0227476],[1.66540587],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.7062316],22.333646539140933,-22.333646539140933,[13.00635],22.333646539140933,-22.333646539140933,[-4.18123957],22.333646539140933,-22.333646539140933,[-0.19642624],4.12511702929673,-4.12511702929673,[2.44323644],,,[-1.87975712],,
[-27.62329906],[-86.35731371],[19.93435318],-35.53497708993965,-79.85756704897406,17.880566650708495,[2.82655527],[-6.03342569],[1.71407928],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.70648155],22.390926545722618,-22.390926545722618,[13.05206086],22.390926545722618,-22.390926545722618,[-4.22095571],22.390926545722618,-22.390926545722618,[-0.01249741],4.130567818762195,-4.130567818762195,[2.28554281],,,[-1.98580687],,
[-27.57182043],[-86.48112099],[19.96514294],-35.55831026080629,-79.9360189389426,17.889592894219376,[2.57393132],[-6.19036401],[1.53948784],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.7160599],22.448364009188154,-22.448364009188154,[13.09774641],22.448364009188154,-22.448364009188154,[-4.26285141],22.448364009188154,-22.448364009188154,[-0.47891734],4.136011424717523,-4.136011424717523,[2.28427757],,,[-2.09478525],,
[-27.53151658],[-86.60367119],[20.0109093],-35.58164343167292,-80.01447082891113,17.898619137730257,[2.01519281],[-6.12751001],[2.28831777],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.71946035],22.505958523788465,-22.505958523788465,[13.14084637],22.505958523788465,-22.505958523788465,[-4.30519065],22.505958523788465,-22.505958523788465,[-0.17002264],4.141447875489185,-4.141447875489185,[2.15499824],,,[-2.11696165],,
[-27.49563595],[-86.72838662],[20.05751672],-35.60497660253956,-80.09292271887966,17.90764538124114,[1.79403123],[-6.23577135],[2.330371],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.71587712],22.563709684632173,-22.563709684632173,[13.17780179],22.563709684632173,-22.563709684632173,[-4.35292559],22.563709684632173,-22.563709684632173,[0.17916133],4.14687719921797,-4.14687719921797,[1.84777092],,,[-2.38674747],,
[-27.45646285],[-86.8549887],[20.09683234],-35.628309773406194,-80.1713746088482,17.91667162475202,[1.9586549],[-6.33010399],[1.96578131],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.71117002],22.62161708770275,-22.62161708770275,[13.21377065],22.62161708770275,-22.62161708770275,[-4.40323632],22.62161708770275,-22.62161708770275,[0.23535499],4.152299423860697,-4.152299423860697,[1.79844298],,,[-2.5155362],,
[-27.41553545],[-86.98350104],[20.12595845],-35.65164294427283,-80.24982649881673,17.9256978682629,[2.0463701],[-6.42561708],[1.4563056],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.69752627],22.679680329875254,-22.679680329875254,[13.2470137],22.679680329875254,-22.679680329875254,[-4.45289159],22.679680329875254,-22.679680329875254,[0.68218762],4.157714577191882,-4.157714577191882,[1.66215234],,,[-2.48276332],,
[-27.38415393],[-87.11331836],[20.15605467],-35.674976115139465,-80.32827838878526,17.934724111773782,[1.56907625],[-6.490866],[1.50481084],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.67766904],22.73789900893265,-22.73789900893265,[13.27679802],22.73789900893265,-22.73789900893265,[-4.50174587],22.73789900893265,-22.73789900893265,[0.99286174],4.163122686805408,-4.163122686805408,[1.48921604],,,[-2.44271414],,
[-27.35911693],[-87.24259245],[20.19421737],-35.6983092860061,-80.4067302787538,17.943750355284664,[1.25184987],[-6.46370456],[1.90813488],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.65383141],22.796272723581694,-22.796272723581694,[13.30584778],22.796272723581694,-22.796272723581694,[-4.55039725],22.796272723581694,-22.796272723581694,[1.19188117],4.168523780116154,-4.168523780116154,[1.45248825],,,[-2.432569],,
[-27.33190391],[-87.37071692],[20.23336133],-35.721642456872736,-80.48518216872233,17.952776598795545,[1.36065077],[-6.40622367],[1.95719783],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.63435683],22.85480107346842,-22.85480107346842,[13.34443673],22.85480107346842,-22.85480107346842,[-4.58523765],22.85480107346842,-22.85480107346842,[0.97372891],4.1739178843616305,-4.1739178843616305,[1.92944749],,,[-1.74202015],,
[-27.30295171],[-87.49622529],[20.27773734],-35.74497562773937,-80.56363405869087,17.961802842306426,[1.44761032],[-6.2754182],[2.21880051],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.62169201],22.913483659193247,-22.913483659193247,[13.38353871],22.913483659193247,-22.913483659193247,[-4.62312681],22.913483659193247,-22.913483659193247,[0.63324111],4.17930502660357,-4.17930502660357,[1.95509902],,,[-1.89445781],,
[-27.27331341],[-87.62287966],[20.32408823],-35.76830879860601,-80.6420859486594,17.970829085817307,[1.48191475],[-6.33271868],[2.31754482],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.60631243],22.97232008232567,-22.97232008232567,[13.42344355],22.97232008232567,-22.97232008232567,[-4.65919812],22.97232008232567,-22.97232008232567,[0.76897884],4.1846852337295175,-4.1846852337295175,[1.99524196],,,[-1.80356559],,
[-27.23319615],[-87.7483163],[20.36874655],-35.79164196947264,-80.72053783862793,17.97985532932819,[2.00586321],[-6.27183169],[2.23291577],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.59466958],23.03130994541854,-23.03130994541854,[13.4630612],23.03130994541854,-23.03130994541854,[-4.69621992],23.03130994541854,-23.03130994541854,[0.58214266],4.190058532454394,-4.190058532454394,[1.98088253],,,[-1.85109],,
[-27.18480187],[-87.86889494],[20.41726474],-35.81497514033928,-80.79898972859647,17.98888157283907,[2.41971401],[-6.02893206],[2.42590958],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.59196088],23.090452852021993,-23.090452852021993,[13.50618544],23.090452852021993,-23.090452852021993,[-4.72702805],23.090452852021993,-23.090452852021993,[0.13543496],4.195424949322043,-4.195424949322043,[2.15621169],,,[-1.54040633],,
[-27.13010064],[-87.98834155],[20.46485493],-35.838308311205914,-80.877441618565,17.99790781634995,[2.73506152],[-5.97233084],[2.37950944],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.58887063],23.149748406697007,-23.149748406697007,[13.54756684],23.149748406697007,-23.149748406697007,[-4.76024632],23.149748406697007,-23.149748406697007,[0.15451265],4.2007845107067645,-4.2007845107067645,[2.06906983],,,[-1.66091387],,
[-27.07990615],[-88.11259059],[20.50767723],-35.86164148207255,-80.95589350853353,18.006934059860832,[2.50972422],[-6.21245163],[2.14111488],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.58316309],23.20919621502854,-23.20919621502854,[13.58782322],23.20919621502854,-23.20919621502854,[-4.79547064],23.20919621502854,-23.20919621502854,[0.28537713],4.206137242814821,-4.206137242814821,[2.01281922],,,[-1.76121588],,
[-27.03014017],[-88.23568803],[20.55032553],-35.884974652939185,-81.03434539850207,18.015960303371713,[2.4882989],[-6.15487217],[2.13241499],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.57755605],23.268795883638326,-23.268795883638326,[13.6257722],23.268795883638326,-23.268795883638326,[-4.83267492],23.268795883638326,-23.268795883638326,[0.28035208],4.21148317168594,-4.21148317168594,[1.89744915],,,[-1.86021383],,
[-26.98524687],[-88.36185137],[20.58938554],-35.90830782380582,-81.1127972884706,18.024986546882594,[2.24466523],[-6.30816689],[1.95300087],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.57779043],23.328547020197313,-23.328547020197313,[13.66389516],23.328547020197313,-23.328547020197313,[-4.87284518],23.328547020197313,-23.328547020197313,[-0.01171927],4.216822323194785,-4.216822323194785,[1.90614792],,,[-2.00851315],,
[-26.95900407],[-88.49328578],[20.62702462],-35.931640994672456,-81.19124917843914,18.034012790393476,[1.31213984],[-6.57172066],[1.88195394],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.57624997],23.388449233437736,-23.388449233437736,[13.70259814],23.388449233437736,-23.388449233437736,[-4.91344853],23.388449233437736,-23.388449233437736,[0.07702313],4.222154723052421,-4.222154723052421,[1.93514887],,,[-2.03016732],,
[-26.9378121],[-88.62418325],[20.67003714],-35.95497416553909,-81.26970106840767,18.043039033904357,[1.05959856],[-6.54487358],[2.15062613],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.58133072],23.448502133164837,-23.448502133164837,[13.73987532],23.448502133164837,-23.448502133164837,[-4.95571714],23.448502133164837,-23.448502133164837,[-0.25403752],4.227480396807756,-4.227480396807756,[1.86385926],,,[-2.11343069],,
[-26.91431481],[-88.75503722],[20.7168623],-35.97830733640573,-81.3481529583762,18.052065277415238,[1.17486445],[-6.54269848],[2.34125779],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.59444718],23.508705330268228,-23.508705330268228,[13.7774374],23.508705330268228,-23.508705330268228,[-4.99455189],23.508705330268228,-23.508705330268228,[-0.65582329],4.232799369848973,-4.232799369848973,[1.87810367],,,[-1.94173768],,
[-26.89093124],[-88.88640192],[20.76435835],-36.00164050727236,-81.42660484834474,18.06109152092612,[1.16917865],[-6.56823486],[2.37480266],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.59670756],23.56905843673294,-23.56905843673294,[13.81176577],23.56905843673294,-23.56905843673294,[-5.03572356],23.56905843673294,-23.56905843673294,[-0.11301856],4.2381116674049375,-4.2381116674049375,[1.7164187],,,[-2.05858319],,
[-26.87444872],[-89.01661119],[20.81629644],-36.024973678139,-81.50505673831327,18.070117764437,[0.8241258],[-6.51046332],[2.59690414],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.60327505],23.629561065650098,-23.629561065650098,[13.84293055],23.629561065650098,-23.629561065650098,[-5.0836464],23.629561065650098,-23.629561065650098,[-0.32837473],4.243417314546598,-4.243417314546598,[1.55823886],,,[-2.39614194],,
[-26.85882019],[-89.1490137],[20.86508911],-36.048306849005634,-81.5835086282818,18.079144007947882,[0.78142677],[-6.62012597],[2.43963379],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.60835683],23.690212831227285,-23.690212831227285,[13.87257021],23.690212831227285,-23.690212831227285,[-5.13329479],23.690212831227285,-23.690212831227285,[-0.25408883],4.248716336188362,-4.248716336188362,[1.48198333],,,[-2.48241956],,
[-26.84769967],[-89.28507691],[20.91207337],-36.07164001987227,-81.66196051825034,18.088170251458763,[0.55602585],[-6.80316015],[2.34921303],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.61278302],23.751013348798597,-23.751013348798597,[13.90757278],23.751013348798597,-23.751013348798597,[-5.17260443],23.751013348798597,-23.751013348798597,[-0.22130973],4.254008757089466,-4.254008757089466,[1.75012816],,,[-1.96548198],,
[-26.84422005],[-89.42165367],[20.95974466],-36.094973190738905,-81.74041240821887,18.097196494969644,[0.17398095],[-6.82883788],[2.38356446],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.62006438],23.81196223483434,-23.81196223483434,[13.94229336],23.81196223483434,-23.81196223483434,[-5.20928542],23.81196223483434,-23.81196223483434,[-0.36406771],4.259294601855318,-4.259294601855318,[1.73602896],,,[-1.83404942],,
[-26.83387416],[-89.55762483],[21.00613214],-36.11830636160554,-81.8188642981874,18.106222738480525,[0.5172946],[-6.79855849],[2.31937386],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.62487256],23.873059106950425,-23.873059106950425,[13.97342605],23.873059106950425,-23.873059106950425,[-5.25224196],23.873059106950425,-23.873059106950425,[-0.24040902],4.264573894938843,-4.264573894938843,[1.55663463],,,[-2.1478271],,
[-26.82803154],[-89.69322479],[21.05581407],-36.141639532472176,-81.89731618815594,18.115248981991407,[0.29213109],[-6.77999794],[2.48409656],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.63165262],23.934303583917472,-23.934303583917472,[14.00382794],23.934303583917472,-23.934303583917472,[-5.3004199],23.934303583917472,-23.934303583917472,[-0.3390033],4.269846660641791,-4.269846660641791,[1.52009462],,,[-2.40889732],,
[-26.80912001],[-89.82735713],[21.10904048],-36.16497270333881,-81.97576807812447,18.124275225502288,[0.94557639],[-6.70661688],[2.66132041],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.64180317],23.99569528566958,-23.99569528566958,[14.02949145],23.99569528566958,-23.99569528566958,[-5.34950636],23.99569528566958,-23.99569528566958,[-0.5075273],4.27511292311605,-4.27511292311605,[1.28317531],,,[-2.45432272],,
[-26.78970742],[-89.95804396],[21.1653572],-36.18830587420545,-82.05421996809301,18.13330146901317,[0.97062971],[-6.53434131],[2.81583607],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.65275762],24.0572338333128,-24.0572338333128,[14.0532567],24.0572338333128,-24.0572338333128,[-5.40154308],24.0572338333128,-24.0572338333128,[-0.54772273],4.280372706364933,-4.280372706364933,[1.18826264],,,[-2.6018361],,
[-26.76824843],[-90.09010145],[21.22070771],-36.21163904507208,-82.13267185806154,18.14232771252405,[1.07294915],[-6.60287464],[2.76752567],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.66470066],24.118918849133337,-24.118918849133337,[14.07536452],24.118918849133337,-24.118918849133337,[-5.45659931],24.118918849133337,-24.118918849133337,[-0.59715177],4.285626034244455,-4.285626034244455,[1.1053908],,,[-2.75281131],,
[-26.75281353],[-90.22112092],[21.28282932],-36.23497221593872,-82.21112374803008,18.15135395603493,[0.77174508],[-6.55097338],[3.10608035],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.68471106],24.180749956605418,-24.180749956605418,[14.10002639],24.180749956605418,-24.180749956605418,[-5.5091886],24.180749956605418,-24.180749956605418,[-1.00052005],4.290872930464598,-4.290872930464598,[1.23309361],,,[-2.6294647],,
[-26.73641776],[-90.35426377],[21.3359608],-36.258305386805354,-82.28957563799861,18.160380199545813,[0.8197885],[-6.65714265],[2.65657386],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.7002266],24.24272678039891,-24.24272678039891,[14.12558019],24.24272678039891,-24.24272678039891,[-5.56359561],24.24272678039891,-24.24272678039891,[-0.77577712],4.296113418590558,-4.296113418590558,[1.27768985],,,[-2.72035058],,
[-26.72298413],[-90.48640182],[21.39110181],-36.28163855767199,-82.36802752796714,18.169406443056694,[0.6716818],[-6.60690231],[2.75705068],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.71027654],24.304848946386656,-24.304848946386656,[14.1542574],24.304848946386656,-24.304848946386656,[-5.61543687],24.304848946386656,-24.304848946386656,[-0.50249705],4.301347522043976,-4.301347522043976,[1.43386073],,,[-2.59206303],,
[-26.70758679],[-90.62193346],[21.44040988],-36.304971728538625,-82.44647941793568,18.178432686567575,[0.76986673],[-6.77658227],[2.46540321],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.71828912],24.367116081651496,-24.367116081651496,[14.18597447],24.367116081651496,-24.367116081651496,[-5.66016812],24.367116081651496,-24.367116081651496,[-0.40062872],4.306575264104165,-4.306575264104165,[1.58585323],,,[-2.23656215],,
[-26.68920232],[-90.7588563],[21.48242392],-36.32830489940526,-82.52493130790421,18.187458930078456,[0.91922359],[-6.84614191],[2.10070235],-1.1666585433316223,-3.9225944984267387,0.4513121755441116,[-8.73111287],24.429527814493053,-24.429527814493053,[14.21447032],24.429527814493053,-24.429527814493053,[-5.7073903],24.429527814493053,-24.429527814493053,[-0.64118742],4.311796667909313,-4.311796667909313,[1.42479263],,,[-2.36110913],,
